Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
16.2.24,14:47:44,Station,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,20.2.24,13:15:00,13:45:00,13:45:00,On Time,,No
16.2.24,14:56:36,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,18.2.24,13:15:00,13:45:00,13:45:00,On Time,,No
16.2.24,15:06:10,Station,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,17.2.24,13:30:00,14:00:00,14:00:00,On Time,,No
16.2.24,15:12:13,Station,Credit Card,None,Standard,Advance,35,London Kings Cross,York,18.2.24,13:30:00,15:20:00,15:20:00,On Time,,No
16.2.24,15:19:28,Station,Contactless,None,Standard,Anytime,70,London Kings Cross,York,16.2.24,17:45:00,19:35:00,19:35:00,On Time,,No
16.2.24,15:30:10,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,22.2.24,14:00:00,15:00:00,15:00:00,On Time,,No
16.2.24,15:36:45,Station,Contactless,Disabled,Standard,Anytime,11,London St Pancras,Birmingham New Street,16.2.24,17:00:00,18:20:00,18:20:00,On Time,,No
16.2.24,15:45:19,Online,Contactless,Disabled,Standard,Anytime,29,Birmingham New Street,London St Pancras,16.2.24,17:15:00,18:35:00,18:35:00,On Time,,No
16.2.24,15:48:04,Online,Contactless,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,16.2.24,17:15:00,17:45:00,17:45:00,On Time,,No
16.2.24,15:54:36,Station,Contactless,None,Standard,Advance,73,London Paddington,Manchester Piccadilly,17.2.24,14:15:00,16:30:00,16:30:00,On Time,,No
16.2.24,15:58:51,Station,Contactless,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,16.2.24,17:15:00,18:35:00,18:35:00,On Time,,No
16.2.24,16:07:26,Station,Credit Card,Disabled,Standard,Advance,23,London Kings Cross,York,19.2.24,14:30:00,16:20:00,16:20:00,On Time,,No
16.2.24,16:09:39,Station,Credit Card,Adult,First Class,Anytime,69,London Euston,Birmingham New Street,16.2.24,17:45:00,19:05:00,19:05:00,On Time,,No
16.2.24,16:45:37,Online,Credit Card,None,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,16.2.24,18:15:00,18:45:00,18:45:00,On Time,,No
16.2.24,16:48:05,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,17.2.24,15:15:00,16:35:00,16:35:00,On Time,,No
16.2.24,16:56:37,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,17.2.24,15:15:00,16:35:00,16:35:00,On Time,,No
16.2.24,17:01:32,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,17.2.24,15:30:00,16:50:00,16:50:00,On Time,,No
16.2.24,17:03:08,Online,Credit Card,Disabled,First Class,Advance,35,London Euston,Birmingham New Street,17.2.24,15:30:00,16:50:00,16:50:00,On Time,,No
16.2.24,17:04:07,Station,Contactless,None,First Class,Advance,27,London Paddington,Reading,19.2.24,15:30:00,16:30:00,16:30:00,On Time,,No
16.2.24,17:07:19,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,17.2.24,15:30:00,16:30:00,16:30:00,On Time,,No
16.2.24,17:18:29,Station,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,25.2.24,15:45:00,16:15:00,,Cancelled,Staffing,Yes
16.2.24,17:18:38,Online,Credit Card,Adult,Standard,Advance,5,London St Pancras,Birmingham New Street,17.2.24,15:45:00,17:05:00,17:05:00,On Time,,No
16.2.24,17:21:28,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,22.2.24,15:45:00,17:05:00,17:05:00,On Time,,No
16.2.24,17:23:32,Online,Contactless,Adult,Standard,Advance,4,London Euston,Birmingham New Street,22.2.24,15:45:00,17:05:00,17:05:00,On Time,,No
16.2.24,17:29:02,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,16.2.24,18:45:00,20:05:00,20:05:00,On Time,,No
16.2.24,17:29:59,Online,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,17.2.24,14:45:00,15:15:00,15:15:00,On Time,,No
16.2.24,17:30:59,Station,Credit Card,None,Standard,Advance,35,London Kings Cross,York,18.2.24,16:00:00,17:50:00,,Cancelled,Staff Shortage,No
16.2.24,17:35:08,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,25.2.24,16:00:00,17:20:00,18:42:00,Delayed,Weather,No
16.2.24,17:36:52,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,25.2.24,16:00:00,17:20:00,18:42:00,Delayed,Weather,No
16.2.24,17:38:21,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,29.2.24,16:00:00,17:20:00,18:13:00,Delayed,Signal failure,No
16.2.24,17:40:44,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,29.2.24,16:00:00,16:30:00,16:30:00,On Time,,No
16.2.24,17:41:52,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,27.2.24,16:00:00,17:20:00,18:19:00,Delayed,Weather,No
16.2.24,17:46:26,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,22.2.24,16:15:00,16:45:00,16:45:00,On Time,,No
16.2.24,17:49:05,Online,Contactless,Adult,First Class,Advance,20,London St Pancras,Leicester,23.2.24,16:15:00,17:15:00,17:15:00,On Time,,No
16.2.24,17:51:32,Online,Credit Card,Adult,Standard,Advance,8,London Paddington,Reading,21.2.24,16:15:00,17:15:00,17:15:00,On Time,,No
16.2.24,18:03:59,Station,Debit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,23.2.24,17:30:00,19:20:00,19:32:00,Delayed,Technical Issue,Yes
16.2.24,18:05:58,Station,Debit Card,Adult,First Class,Advance,78,Liverpool Lime Street,London Euston,23.2.24,17:30:00,19:45:00,20:03:00,Delayed,Technical Issue,Yes
16.2.24,18:07:38,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,17.2.24,16:30:00,17:00:00,17:00:00,On Time,,No
16.2.24,18:10:42,Station,Debit Card,Adult,Standard,Advance,56,Manchester Piccadilly,London Euston,23.2.24,17:30:00,19:20:00,19:32:00,Delayed,Technical Issue,Yes
16.2.24,18:24:59,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,16.2.24,18:45:00,19:15:00,19:15:00,On Time,,No
16.2.24,18:36:43,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,17.2.24,17:00:00,19:15:00,19:15:00,On Time,,No
16.2.24,18:38:56,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,22.2.24,17:00:00,17:30:00,17:30:00,On Time,,No
16.2.24,18:42:11,Online,Credit Card,None,First Class,Off-Peak,14,Manchester Piccadilly,Liverpool Lime Street,16.2.24,20:00:00,20:30:00,20:30:00,On Time,,No
16.2.24,18:49:38,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,21.2.24,17:15:00,19:05:00,19:05:00,On Time,,No
16.2.24,18:58:08,Station,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,29.2.24,17:15:00,17:45:00,17:45:00,On Time,,No
16.2.24,19:07:32,Online,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,16.2.24,20:30:00,21:50:00,21:50:00,On Time,,No
16.2.24,19:20:45,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,17.2.24,18:45:00,19:15:00,19:15:00,On Time,,No
16.2.24,19:28:46,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,24.2.24,18:45:00,19:15:00,,Cancelled,Traffic,No
16.2.24,19:30:26,Online,Credit Card,Senior,Standard,Advance,16,London St Pancras,Leicester,21.2.24,18:45:00,19:45:00,19:45:00,On Time,,No
16.2.24,19:31:52,Online,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,16.2.24,21:00:00,22:20:00,22:20:00,On Time,,No
16.2.24,19:32:41,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,20.2.24,17:45:00,19:05:00,19:05:00,On Time,,No
16.2.24,19:33:57,Online,Credit Card,Senior,Standard,Advance,16,London St Pancras,Leicester,28.2.24,18:45:00,19:45:00,19:45:00,On Time,,No
16.2.24,19:37:49,Station,Credit Card,Disabled,First Class,Advance,72,London Euston,Manchester Piccadilly,24.2.24,18:00:00,19:50:00,19:50:00,On Time,,No
16.2.24,19:39:56,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,22.2.24,17:45:00,18:15:00,18:46:00,Delayed,Signal Failure,No
16.2.24,19:42:51,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,21.2.24,17:45:00,18:15:00,18:15:00,On Time,,No
16.2.24,19:44:41,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,21.2.24,17:45:00,18:15:00,18:15:00,On Time,,No
16.2.24,20:04:52,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,17.2.24,18:30:00,19:00:00,19:00:00,On Time,,No
16.2.24,20:10:24,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,21.2.24,18:30:00,19:00:00,19:00:00,On Time,,No
16.2.24,20:16:15,Online,Credit Card,None,Standard,Advance,5,Birmingham New Street,Tamworth,26.2.24,18:45:00,19:05:00,19:05:00,On Time,,No
16.2.24,20:16:51,Online,Credit Card,None,Standard,Advance,7,Birmingham New Street,Nuneaton,27.2.24,18:45:00,19:05:00,,Cancelled,Weather,No
16.2.24,20:18:23,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,21.2.24,18:45:00,20:05:00,,Cancelled,Signal failure,No
16.2.24,20:18:42,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,17.2.24,18:45:00,19:20:00,19:20:00,On Time,,No
16.2.24,20:19:24,Online,Credit Card,None,Standard,Advance,5,Birmingham New Street,Tamworth,17.2.24,18:45:00,19:05:00,19:05:00,On Time,,No
16.2.24,20:19:58,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,17.2.24,18:45:00,20:05:00,,Cancelled,Weather Conditions,No
16.2.24,20:20:57,Station,Credit Card,Adult,Standard,Advance,5,London St Pancras,Birmingham New Street,27.2.24,18:45:00,20:05:00,20:05:00,On Time,,No
16.2.24,20:21:04,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,27.2.24,17:45:00,19:35:00,19:54:00,Delayed,Signal failure,No
16.2.24,20:21:21,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,18.2.24,18:45:00,20:05:00,20:05:00,On Time,,No
16.2.24,20:23:57,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,23.2.24,18:45:00,20:05:00,20:05:00,On Time,,No
16.2.24,20:25:20,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,17.2.24,17:45:00,18:15:00,18:15:00,On Time,,No
16.2.24,20:25:52,Online,Debit Card,Senior,Standard,Advance,3,Reading,Didcot,17.2.24,18:45:00,19:00:00,19:00:00,On Time,,No
16.2.24,20:29:38,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,24.2.24,18:45:00,19:20:00,19:20:00,On Time,,No
16.2.24,20:29:39,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,28.2.24,17:45:00,19:35:00,19:35:00,On Time,,No
16.2.24,20:29:51,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,17.2.24,17:45:00,18:45:00,18:45:00,On Time,,No
16.2.24,20:31:04,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,25.2.24,17:45:00,19:35:00,19:35:00,On Time,,No
16.2.24,20:32:05,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,17.2.24,17:45:00,19:35:00,19:35:00,On Time,,No
16.2.24,20:32:36,Station,Contactless,None,First Class,Advance,57,London Kings Cross,York,17.2.24,17:45:00,19:35:00,19:35:00,On Time,,No
16.2.24,20:33:14,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,19.2.24,19:00:00,20:20:00,20:20:00,On Time,,No
16.2.24,20:33:19,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,19.2.24,17:45:00,19:35:00,19:35:00,On Time,,No
16.2.24,20:33:52,Station,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,16.2.24,22:00:00,23:20:00,23:20:00,On Time,,No
16.2.24,20:33:58,Station,Contactless,None,First Class,Advance,57,London Kings Cross,York,18.2.24,17:45:00,19:35:00,19:35:00,On Time,,No
16.2.24,20:51:50,Station,Credit Card,Adult,Standard,Off-Peak,72,London Euston,Manchester Piccadilly,16.2.24,22:15:00,0:05:00,0:05:00,On Time,,No
16.2.24,21:42:04,Online,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,18.2.24,20:00:00,20:30:00,20:30:00,On Time,,No
16.2.24,21:51:45,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,20.2.24,20:15:00,20:45:00,20:45:00,On Time,,No
16.2.24,22:01:05,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,19.2.24,20:30:00,21:50:00,21:50:00,On Time,,No
16.2.24,22:33:32,Station,Contactless,None,Standard,Advance,84,Manchester Piccadilly,London Euston,17.2.24,0:00:00,1:50:00,1:50:00,On Time,,No
16.2.24,23:04:21,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,17.2.24,0:30:00,2:20:00,2:20:00,On Time,,No
16.2.24,23:05:19,Station,Credit Card,Adult,First Class,Advance,7,Liverpool Lime Street,Manchester Piccadilly,17.2.24,21:30:00,22:00:00,22:00:00,On Time,,No
16.2.24,23:10:30,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,29.2.24,21:30:00,22:30:00,22:30:00,On Time,,No
16.2.24,23:11:54,Online,Credit Card,Adult,First Class,Advance,10,Manchester Piccadilly,Leeds,28.2.24,21:30:00,22:15:00,22:15:00,On Time,,No
16.2.24,23:14:54,Station,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,21.2.24,21:30:00,22:50:00,22:50:00,On Time,,No
16.2.24,23:33:49,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,18.2.24,22:00:00,23:00:00,23:00:00,On Time,,No
16.2.24,23:46:54,Station,Credit Card,None,Standard,Advance,35,London Kings Cross,York,17.2.24,22:15:00,0:05:00,0:05:00,On Time,,No
16.2.24,23:50:55,Station,Credit Card,None,Standard,Advance,35,London Kings Cross,York,25.2.24,22:15:00,0:05:00,0:05:00,On Time,,No
16.2.24,23:55:18,Station,Credit Card,None,First Class,Advance,57,London Kings Cross,York,27.2.24,22:15:00,0:05:00,0:05:00,On Time,,No
17.2.24,0:04:05,Online,Contactless,None,Standard,Advance,72,London Euston,Manchester Piccadilly,21.2.24,22:30:00,0:20:00,0:20:00,On Time,,No
17.2.24,0:20:16,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,19.2.24,22:45:00,23:45:00,23:45:00,On Time,,No
17.2.24,0:34:40,Online,Credit Card,None,Standard,Off-Peak,17,Manchester Piccadilly,Nottingham,17.2.24,2:00:00,3:00:00,3:00:00,On Time,,No
17.2.24,1:07:04,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,18.2.24,23:30:00,0:30:00,0:30:00,On Time,,No
17.2.24,1:07:56,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,17.2.24,23:30:00,0:30:00,0:30:00,On Time,,No
17.2.24,1:17:12,Station,Contactless,Adult,Standard,Advance,8,London Paddington,Reading,25.2.24,23:45:00,0:45:00,0:45:00,On Time,,No
17.2.24,1:24:25,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,18.2.24,23:45:00,0:45:00,0:45:00,On Time,,No
17.2.24,1:25:37,Online,Contactless,None,Standard,Off-Peak,19,Reading,London Paddington,17.2.24,23:45:00,0:10:00,0:10:00,On Time,,No
17.2.24,1:25:56,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,17.2.24,23:45:00,0:45:00,0:45:00,On Time,,No
17.2.24,1:28:24,Online,Contactless,Disabled,Standard,Advance,5,York,Durham,18.2.24,23:45:00,0:35:00,0:35:00,On Time,,No
17.2.24,2:07:26,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,18.2.24,0:30:00,2:20:00,2:20:00,On Time,,No
17.2.24,2:08:03,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,19.2.24,0:30:00,1:00:00,1:00:00,On Time,,No
17.2.24,2:50:41,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,17.2.24,4:15:00,5:35:00,5:35:00,On Time,,No
17.2.24,3:09:22,Station,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,17.2.24,4:30:00,5:50:00,5:50:00,On Time,,No
17.2.24,3:13:09,Online,Credit Card,None,Standard,Off-Peak,33,Birmingham New Street,London St Pancras,17.2.24,4:30:00,5:50:00,5:50:00,On Time,,No
17.2.24,3:14:29,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,17.2.24,4:30:00,5:30:00,5:30:00,On Time,,No
17.2.24,3:23:02,Online,Contactless,None,Standard,Advance,65,London Kings Cross,Liverpool Lime Street,18.2.24,1:45:00,4:00:00,4:00:00,On Time,,No
17.2.24,3:26:08,Online,Contactless,None,First Class,Advance,10,York,Durham,18.2.24,1:45:00,2:35:00,2:35:00,On Time,,No
17.2.24,3:26:37,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,23.2.24,1:45:00,3:35:00,3:35:00,On Time,,No
17.2.24,3:26:42,Online,Contactless,None,Standard,Advance,65,London Kings Cross,Liverpool Lime Street,22.2.24,1:45:00,4:00:00,4:00:00,On Time,,No
17.2.24,3:32:20,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,18.2.24,2:00:00,3:00:00,,Cancelled,Staff Shortage,Yes
17.2.24,3:42:54,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,21.2.24,2:00:00,2:30:00,2:30:00,On Time,,No
17.2.24,3:47:28,Online,Contactless,Adult,Standard,Advance,8,London Paddington,Reading,18.2.24,2:15:00,3:15:00,3:15:00,On Time,,No
17.2.24,3:50:17,Online,Credit Card,None,First Class,Advance,52,London Euston,Birmingham New Street,18.2.24,2:15:00,3:35:00,3:35:00,On Time,,No
17.2.24,3:51:08,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,28.2.24,2:15:00,3:35:00,3:35:00,On Time,,No
17.2.24,3:52:40,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,18.2.24,2:15:00,2:45:00,2:45:00,On Time,,No
17.2.24,3:58:38,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,17.2.24,5:15:00,7:05:00,7:05:00,On Time,,No
17.2.24,4:55:02,Online,Debit Card,Senior,Standard,Off-Peak,13,London Paddington,Reading,17.2.24,6:15:00,7:15:00,7:15:00,On Time,,No
17.2.24,4:58:11,Station,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,17.2.24,6:15:00,6:45:00,6:45:00,On Time,,No
17.2.24,5:04:43,Online,Credit Card,Disabled,First Class,Advance,7,Liverpool Lime Street,Manchester Piccadilly,29.2.24,3:30:00,4:00:00,4:00:00,On Time,,No
17.2.24,5:09:22,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,17.2.24,6:30:00,7:50:00,7:50:00,On Time,,No
17.2.24,5:11:05,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,17.2.24,6:30:00,7:50:00,7:50:00,On Time,,No
17.2.24,5:33:23,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,17.2.24,7:00:00,8:00:00,8:00:00,On Time,,No
17.2.24,5:37:08,Online,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,17.2.24,7:00:00,8:20:00,8:20:00,On Time,,No
17.2.24,5:49:22,Online,Contactless,Adult,Standard,Off-Peak,2,Manchester Piccadilly,Liverpool Lime Street,17.2.24,7:15:00,7:45:00,7:45:00,On Time,,No
17.2.24,6:02:03,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,19.2.24,4:30:00,5:50:00,,Cancelled,Weather,No
17.2.24,6:03:29,Online,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,17.2.24,7:30:00,9:20:00,9:20:00,On Time,,No
17.2.24,6:10:15,Station,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,27.2.24,4:30:00,5:50:00,5:50:00,On Time,,No
17.2.24,6:11:26,Online,Credit Card,None,Standard,Advance,22,Birmingham New Street,London St Pancras,26.2.24,4:30:00,5:50:00,5:50:00,On Time,,No
17.2.24,6:14:18,Online,Credit Card,Disabled,Standard,Off-Peak,34,York,Peterborough,17.2.24,7:30:00,8:40:00,8:40:00,On Time,,No
17.2.24,6:32:28,Station,Credit Card,None,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,17.2.24,8:00:00,10:15:00,10:15:00,On Time,,No
17.2.24,6:36:04,Station,Credit Card,None,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,17.2.24,8:00:00,10:15:00,10:15:00,On Time,,No
17.2.24,6:44:43,Station,Credit Card,None,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,17.2.24,8:00:00,9:50:00,10:29:00,Delayed,Weather,No
17.2.24,6:45:30,Station,Credit Card,Adult,Standard,Off-Peak,65,London Kings Cross,Liverpool Lime Street,17.2.24,8:15:00,10:30:00,10:30:00,On Time,,No
17.2.24,7:16:24,Online,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,17.2.24,8:45:00,9:45:00,9:45:00,On Time,,No
17.2.24,7:17:49,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,17.2.24,7:45:00,8:45:00,8:45:00,On Time,,No
17.2.24,7:24:10,Online,Credit Card,None,Standard,Off-Peak,26,London Paddington,Oxford,17.2.24,7:45:00,9:15:00,9:15:00,On Time,,No
17.2.24,7:33:40,Online,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,17.2.24,9:00:00,10:00:00,,Cancelled,Staff Shortage,No
17.2.24,7:38:05,Station,Contactless,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,17.2.24,9:00:00,9:30:00,9:30:00,On Time,,No
